id, s[GeV^{2}], <Q>[GeV], Q_min[GeV], Q_max[GeV], <xB>, xB_min, xB_max, <z>, z_min, z_max, <pT>, pT_min, pT_max, Delta_bin[GeV^3], xSec_diff[pb/GeV^3], xSec_uncorr_error, xSec_corr_error, y_min, y_max, W2_min[GeV^2], W2_max[GeV^2],target_mass[GeV], product_mass[GeV], N_gen, N_reco, abs_stat_error, abs_sys_error, efficiency 
86,10000,1.20688,1,1.77828,0.000274796,0.0001,0.000398107,0.542274,0.5,0.6,1.2,1,1.5,1.16005e-05,2.01613e+07,104077,726925,0.01,0.95,10,10000,0.938,0.497,165,129,0.00467713,0,0.781818
87,10000,1.18129,1,1.77828,0.000248219,0.0001,0.000398107,0.638922,0.6,0.7,0.0581519,0,0.1,2.32011e-06,2.3827e+07,295106,859093,0.01,0.95,10,10000,0.938,0.497,39,25,0.0106244,0,0.641026
88,10000,1.18282,1,1.77828,0.00026604,0.0001,0.000398107,0.637586,0.6,0.7,0.157742,0.1,0.2,2.32011e-06,6.35386e+07,422937,2.29092e+06,0.01,0.95,10,10000,0.938,0.497,104,79,0.00597669,0,0.759615
89,10000,1.18992,1,1.77828,0.000267438,0.0001,0.000398107,0.643212,0.6,0.7,0.247423,0.2,0.3,2.32011e-06,1.04472e+08,633256,3.76679e+06,0.01,0.95,10,10000,0.938,0.497,171,106,0.00515966,0,0.619883
90,10000,1.18582,1,1.77828,0.000280053,0.0001,0.000398107,0.643517,0.6,0.7,0.350419,0.3,0.4,2.32011e-06,9.95845e+07,505538,3.59057e+06,0.01,0.95,10,10000,0.938,0.497,163,131,0.00464129,0,0.803681
91,10000,1.20477,1,1.77828,0.000272871,0.0001,0.000398107,0.647752,0.6,0.7,0.448732,0.4,0.5,2.32011e-06,9.83626e+07,494061,3.54651e+06,0.01,0.95,10,10000,0.938,0.497,161,132,0.00462367,0,0.819876
92,10000,1.22025,1,1.77828,0.000269986,0.0001,0.000398107,0.647903,0.6,0.7,0.552812,0.5,0.6,2.32011e-06,8.55327e+07,562553,3.08392e+06,0.01,0.95,10,10000,0.938,0.497,140,89,0.00563091,0,0.635714
93,10000,1.18302,1,1.77828,0.000271185,0.0001,0.000398107,0.650485,0.6,0.7,0.647993,0.6,0.7,2.32011e-06,6.72042e+07,433116,2.42308e+06,0.01,0.95,10,10000,0.938,0.497,110,84,0.00579608,0,0.763636
94,10000,1.19715,1,1.77828,0.000253318,0.0001,0.000398107,0.646778,0.6,0.7,0.747885,0.7,0.8,2.32011e-06,5.62072e+07,366960,2.02658e+06,0.01,0.95,10,10000,0.938,0.497,92,77,0.00605381,0,0.836957
95,10000,1.16432,1,1.77828,0.000262789,0.0001,0.000398107,0.649804,0.6,0.7,0.849053,0.8,0.9,2.32011e-06,4.39882e+07,335335,1.58602e+06,0.01,0.95,10,10000,0.938,0.497,72,58,0.00697525,0,0.805556
96,10000,1.16446,1,1.77828,0.000256161,0.0001,0.000398107,0.641825,0.6,0.7,0.934619,0.9,1,2.32011e-06,2.13832e+07,265819,770981,0.01,0.95,10,10000,0.938,0.497,35,24,0.0108435,0,0.685714
97,10000,1.21129,1,1.77828,0.000272048,0.0001,0.000398107,0.642044,0.6,0.7,1.20955,1,1.5,1.16005e-05,9.65297e+06,68115.1,348043,0.01,0.95,10,10000,0.938,0.497,79,66,0.00653886,0,0.835443
98,10000,1.10623,1,1.77828,0.000280337,0.0001,0.000398107,0.745531,0.7,0.8,0.0642524,0,0.1,2.32011e-06,1.09971e+07,183150,396505,0.01,0.95,10,10000,0.938,0.497,18,13,0.0147334,0,0.722222
99,10000,1.23068,1,1.77828,0.000272249,0.0001,0.000398107,0.747024,0.7,0.8,0.161995,0.1,0.2,2.32011e-06,3.91006e+07,340849,1.40979e+06,0.01,0.95,10,10000,0.938,0.497,64,47,0.00774863,0,0.734375
100,10000,1.17719,1,1.77828,0.000286865,0.0001,0.000398107,0.741491,0.7,0.8,0.249593,0.2,0.3,2.32011e-06,5.8651e+07,415123,2.11469e+06,0.01,0.95,10,10000,0.938,0.497,96,71,0.00630441,0,0.739583
101,10000,1.22645,1,1.77828,0.00027568,0.0001,0.000398107,0.746563,0.7,0.8,0.356498,0.3,0.4,2.32011e-06,5.43743e+07,424034,1.96049e+06,0.01,0.95,10,10000,0.938,0.497,89,61,0.00680157,0,0.685393
