id, s[GeV^{2}], <Q>[GeV], Q_min[GeV], Q_max[GeV], <xB>, xB_min, xB_max, <z>, z_min, z_max, <pT>, pT_min, pT_max, Delta_bin[GeV^3], xSec_diff[pb/GeV^3], xSec_uncorr_error, xSec_corr_error, y_min, y_max, W2_min[GeV^2], W2_max[GeV^2],target_mass[GeV], product_mass[GeV], N_gen, N_reco, abs_stat_error, abs_sys_error, efficiency 
88,10000,5.49929,4.21697,5.62342,0.00395594,0.00251189,0.00398107,0.152081,0.15,0.2,0.788924,0.7,0.8,1.03316e-05,442.672,413.987,22.1336,0.01,0.95,10,10000,0.938,0.497,1,1,0.9352,0,1
89,10000,4.83048,4.21697,5.62342,0.00283593,0.00251189,0.00398107,0.171,0.15,0.2,1.28761,1,1.5,5.16582e-05,265.603,143.409,13.2802,0.01,0.95,10,10000,0.938,0.497,3,3,0.539938,0,1
90,10000,4.41203,4.21697,5.62342,0.00343301,0.00251189,0.00398107,0.21869,0.2,0.25,1.22487,1,1.5,5.16582e-05,88.5344,82.7973,4.42672,0.01,0.95,10,10000,0.938,0.497,1,1,0.9352,0,1
91,10000,5.16568,4.21697,5.62342,0.00421947,0.00398107,0.00630957,0.147194,0.1,0.15,0.748872,0.7,0.8,1.63746e-05,279.306,261.207,13.9653,0.01,0.95,10,10000,0.938,0.497,1,1,0.9352,0,1
92,10000,5.27268,4.21697,5.62342,0.00542646,0.00398107,0.00630957,0.119373,0.1,0.15,1.22918,1,1.5,8.18729e-05,55.8613,52.2414,2.79306,0.01,0.95,10,10000,0.938,0.497,1,1,0.9352,0,1
93,10000,5.35051,4.21697,5.62342,0.00522759,0.00398107,0.00630957,0.21175,0.2,0.25,1.05506,1,1.5,8.18729e-05,55.8613,52.2414,2.79306,0.01,0.95,10,10000,0.938,0.497,1,1,0.9352,0,1
94,10000,5.6696,5.62342,7.49894,0.00372413,0.00251189,0.00398107,0.0895534,0.05,0.1,0.76618,0.7,0.8,1.37774e-05,331.958,310.447,16.5979,0.01,0.95,10,10000,0.938,0.497,1,1,0.9352,0,1
95,10000,5.83883,5.62342,7.49894,0.00376067,0.00251189,0.00398107,0.0752501,0.05,0.1,1.15782,1,1.5,6.88871e-05,265.567,160.314,13.2783,0.01,0.95,10,10000,0.938,0.497,4,3,0.539938,0,0.75
96,10000,5.8655,5.62342,7.49894,0.00370778,0.00251189,0.00398107,0.132775,0.1,0.15,1.38873,1,1.5,6.88871e-05,132.783,87.8077,6.63916,0.01,0.95,10,10000,0.938,0.497,2,2,0.661286,0,1
97,10000,5.7542,5.62342,7.49894,0.00367736,0.00251189,0.00398107,0.199524,0.15,0.2,0.99187,0.9,1,1.37774e-05,331.958,310.447,16.5979,0.01,0.95,10,10000,0.938,0.497,1,1,0.9352,0,1
98,10000,6.25134,5.62342,7.49894,0.00500119,0.00398107,0.00630957,0.076612,0.05,0.1,0.774769,0.7,0.8,2.18358e-05,418.902,277.014,20.9451,0.01,0.95,10,10000,0.938,0.497,2,2,0.661286,0,1
99,10000,6.7201,5.62342,7.49894,0.0051562,0.00398107,0.00630957,0.0611591,0.05,0.1,0.87086,0.8,0.9,2.18358e-05,418.902,277.014,20.9451,0.01,0.95,10,10000,0.938,0.497,2,2,0.661286,0,1
100,10000,6.33113,5.62342,7.49894,0.00465582,0.00398107,0.00630957,0.0907022,0.05,0.1,0.952329,0.9,1,2.18358e-05,628.353,479.802,31.4176,0.01,0.95,10,10000,0.938,0.497,3,2,0.661286,0,0.666667
101,10000,6.49124,5.62342,7.49894,0.00491185,0.00398107,0.00630957,0.0617461,0.05,0.1,1.2168,1,1.5,0.000109179,335.121,125.642,16.7561,0.01,0.95,10,10000,0.938,0.497,8,7,0.353472,0,0.875
102,10000,6.18578,5.62342,7.49894,0.00530961,0.00398107,0.00630957,0.138023,0.1,0.15,0.316898,0.3,0.4,2.18358e-05,209.451,195.878,10.4725,0.01,0.95,10,10000,0.938,0.497,1,1,0.9352,0,1
103,10000,6.62811,5.62342,7.49894,0.00508531,0.00398107,0.00630957,0.115271,0.1,0.15,0.748536,0.7,0.8,2.18358e-05,418.902,479.802,20.9451,0.01,0.95,10,10000,0.938,0.497,2,1,0.9352,0,0.5
104,10000,6.77729,5.62342,7.49894,0.00543718,0.00398107,0.00630957,0.126946,0.1,0.15,0.975429,0.9,1,2.18358e-05,418.902,-nan,20.9451,0.01,0.95,10,10000,0.938,0.497,2,3,0.539938,0,1.5
105,10000,6.69148,5.62342,7.49894,0.00518106,0.00398107,0.00630957,0.117693,0.1,0.15,1.32059,1,1.5,0.000109179,293.231,139.06,14.6616,0.01,0.95,10,10000,0.938,0.497,7,5,0.418234,0,0.714286
106,10000,7.24797,5.62342,7.49894,0.00593036,0.00398107,0.00630957,0.150326,0.15,0.2,0.792265,0.7,0.8,2.18358e-05,0,0,0,0.01,0.95,10,10000,0.938,0.497,0,1,0.9352,0,0
107,10000,5.94598,5.62342,7.49894,0.00477497,0.00398107,0.00630957,0.156944,0.15,0.2,1.26606,1,1.5,0.000109179,125.671,95.9604,6.28353,0.01,0.95,10,10000,0.938,0.497,3,2,0.661286,0,0.666667
108,10000,7.08908,5.62342,7.49894,0.0061678,0.00398107,0.00630957,0.24673,0.2,0.25,0.773015,0.7,0.8,2.18358e-05,209.451,195.878,10.4725,0.01,0.95,10,10000,0.938,0.497,1,1,0.9352,0,1
109,10000,6.34124,5.62342,7.49894,0.00654461,0.00630957,0.01,0.0832829,0.05,0.1,1.01152,1,1.5,0.000173037,26.4309,24.7181,1.32154,0.01,0.95,10,10000,0.938,0.497,1,1,0.9352,0,1
